time,open,high,low,close,Volume,Volume MA
1693386600,373.74,373.74,373.71,373.71,364,596.95
1693386720,373.75,373.77,373.74,373.74,573,470.6
1693386780,373.72,373.72,373.71,373.71,474,484.3
1693386840,373.67,373.67,373.66,373.66,367,452.65
1693386900,373.73,373.73,373.73,373.73,100,440.9
1693387080,373.75,373.75,373.55,373.68,16200,1209.5
1693387140,373.71,373.71,373.69,373.69,335,1219.25
1693387200,373.75,373.83,373.75,373.83,207,1219.6
1693387260,373.88,373.89,373.88,373.89,1000,1259.6
1693387320,373.98,373.98,373.93,373.93,660,1265.6
1693387380,373.93,373.93,373.93,373.93,195,1260.6
1693387440,373.82,373.84,373.82,373.84,1844,1339.4
1693387500,373.87,373.87,373.8,373.82,3222,1495.5
1693387560,373.83,373.83,373.83,373.83,500,1510.5
1693387680,373.76,373.78,373.69,373.78,950,1495.9
1693387740,373.91,373.91,373.91,373.91,200,1455.9
1693387800,373.83,373.84,373.83,373.84,4696,1675.85
1693387920,373.75,373.75,373.71,373.71,550,1680.35
1693387980,373.68,373.72,373.6,373.6,2569,1785.3
1693388040,373.62,373.62,373.62,373.62,100,1755.3
1693388100,373.57,373.57,373.57,373.57,800,1777.1
1693388160,373.56,373.56,373.56,373.56,150,1755.95
1693388220,373.65,373.65,373.65,373.65,750,1769.75
1693388280,373.7,373.73,373.7,373.73,1849,1843.85
1693388340,373.73,373.73,373.73,373.73,999,1888.8
1693388400,373.73,373.73,373.65,373.65,1200,1138.8
1693388580,373.64,373.64,373.64,373.64,200,1132.05
1693388640,373.65,373.66,373.65,373.66,570,1150.2
1693388700,373.6,373.63,373.6,373.63,500,1125.2
1693388760,373.66,373.68,373.65,373.66,1200,1152.2
1693388820,373.71,373.71,373.69,373.7,1054,1195.15
1693388880,373.71,373.74,373.71,373.74,962,1151.05
1693388940,373.76,373.76,373.76,373.76,100,994.95
1693389000,373.78,373.85,373.78,373.85,789,1009.4
1693389060,373.9,373.94,373.9,373.94,706,997.2
1693389120,373.92,373.98,373.91,373.98,800,1027.2
1693389180,373.9,373.94,373.9,373.94,400,812.4
1693389240,373.86,373.91,373.86,373.91,400,804.9
1693389300,373.92,373.94,373.92,373.94,878,720.35
1693389360,373.95,373.95,373.84,373.84,700,750.35
1693389540,373.83,373.83,373.8,373.8,650,742.85
1693389660,373.89,373.89,373.84,373.84,500,760.35
1693389780,373.88,373.88,373.88,373.88,354,740.55
1693389840,373.98,373.98,373.97,373.97,298,663
1693389900,373.98,373.98,373.85,373.85,402,633.15
1693389960,373.89,373.89,373.89,373.89,165,581.4
1693390020,373.91,373.91,373.9,373.9,1734,658.1
1693390080,373.94,373.94,373.94,373.94,700,664.6
1693390140,373.98,373.98,373.98,373.98,200,649.6
1693390200,373.98,373.98,373.98,373.98,100,594.6
1693390260,374,374.01,374,374.01,2000,641.9
1693390380,374,374,374,374,100,598.8
1693390440,374.05,374.05,374.05,374.05,100,598.8
1693390500,374.05,374.07,374.05,374.07,1600,639.35
1693390560,374.02,374.02,374.02,374.02,1000,654.05
1693390740,373.99,373.99,373.99,373.99,194,623.75
1693390800,374.09,374.09,374.09,374.09,212,614.35
1693390860,374.07,374.07,374.07,374.07,400,614.35
1693390920,374.11,374.11,374.11,374.11,100,575.45
1693390980,374.12,374.17,374.12,374.17,597,570.3
1693391040,374.14,374.14,374.14,374.14,100,542.8
1693391160,374.05,374.05,374.03,374.03,925,564.05
1693391220,374.1,374.1,374.08,374.08,300,561.35
1693391280,374.12,374.13,374.11,374.13,400,566.45
1693391340,374.13,374.16,374.12,374.16,1087,600.7
1693391400,374.19,374.28,374.19,374.26,1661,675.5
1693391460,374.19,374.2,374.19,374.2,1300,653.8
1693391520,374.17,374.18,374.17,374.18,1200,678.8
1693391700,374.18,374.21,374.18,374.21,360,686.8
1693392000,374.22,374.26,374.22,374.26,200,691.8
1693392060,374.28,374.28,374.28,374.28,500,616.8
1693392120,374.31,374.34,374.31,374.34,953,659.45
1693392180,374.4,374.4,374.4,374.4,753,692.1
1693392300,374.33,374.33,374.28,374.28,600,642.1
1693392360,374.23,374.23,374.23,374.23,107,597.45
1693392480,374.24,374.24,374.24,374.24,900,632.75
1693392600,374.23,374.26,374.23,374.26,1932,718.75
1693392660,374.26,374.26,374.26,374.26,100,703.75
1693392720,374.22,374.24,374.22,374.24,200,708.75
1693392840,374.26,374.26,374.26,374.26,695,713.65
1693392900,374.24,374.24,374.24,374.24,100,713.65
1693392960,374.27,374.33,374.27,374.33,387,686.75
1693393020,374.37,374.4,374.37,374.4,1054,724.45
1693393140,374.33,374.35,374.33,374.35,333,721.1
1693393200,374.33,374.39,374.29,374.36,9884,1160.95
1693393260,374.39,374.39,374.29,374.29,5430,1349.4
1693393320,374.19,374.25,374.17,374.19,1550,1361.9
1693393380,374.19,374.19,374.1,374.1,750,1339.4
1693393440,374.07,374.1,374.07,374.1,2752,1459
1693393500,374.12,374.12,374.06,374.06,1834,1540.7
1693393560,374.09,374.25,374.09,374.25,1116,1571.5
1693393620,374.26,374.26,374.15,374.15,700,1558.85
1693393680,374.1,374.11,374.1,374.11,200,1531.2
1693393740,374.2,374.2,374.2,374.2,327,1517.55
1693393800,374.2,374.2,374.17,374.17,1812,1602.8
1693393860,374.16,374.19,374.16,374.19,400,1577.8
1693393920,374.25,374.25,374.22,374.229,400,1501.2
1693393980,374.2,374.2,374.2,374.2,300,1511.2
1693394040,374.18,374.27,374.18,374.27,900,1546.2
1693394100,374.29,374.29,374.26,374.26,1300,1576.45
1693394160,374.26,374.26,374.16,374.189,2600,1701.45
1693394220,374.15,374.15,374.12,374.12,384,1701.3
1693394280,374.13,374.14,374.1,374.1,769,1687.05
1693394340,374.1,374.1,374.07,374.07,200,1680.4
1693394400,374.09,374.09,374.05,374.05,1750,1273.7
1693394520,374.09,374.22,374.09,374.22,626,1033.5
1693394580,374.28,374.38,374.28,374.35,1087,1010.35
1693394640,374.38,374.38,374.31,374.31,700,1007.85
1693394700,374.3,374.39,374.3,374.39,8411,1290.8
1693394760,374.4,374.52,374.4,374.51,24447,2421.45
1693394820,374.47,374.47,374.43,374.44,1700,2450.65
1693394880,374.48,374.48,374.46,374.46,738,2452.55
1693394940,374.47,374.47,374.45,374.47,1200,2502.55
1693395000,374.45,374.45,374.33,374.33,879,2530.15
1693395060,374.31,374.31,374.25,374.25,775,2478.3
1693395120,374.24,374.28,374.24,374.28,1550,2535.8
1693395180,374.36,374.36,374.33,374.33,837,2557.65
1693395240,374.36,374.37,374.36,374.37,600,2572.65
1693395300,374.35,374.36,374.31,374.31,1538,2604.55
1693395360,374.3,374.3,374.27,374.27,5161,2797.6
1693395420,374.31,374.31,374.23,374.23,400,2687.6
1693395480,374.18,374.23,374.18,374.23,850,2710.9
1693395600,374.29,374.29,374.29,374.29,200,2682.45
1693395660,374.36,374.36,374.36,374.36,150,2679.95
1693395720,374.25,374.26,374.21,374.21,1194,2652.15
1693395780,374.25,374.28,374.23,374.28,1082,2674.95
1693395840,374.28,374.28,374.28,374.28,1780,2709.6
1693395900,374.22,374.24,374.22,374.24,687,2708.95
1693395960,374.27,374.27,374.26,374.26,3183,2447.55
1693396020,374.32,374.32,374.32,374.32,800,1265.2
1693396080,374.32,374.47,374.32,374.43,1900,1275.2
1693396140,374.43,374.49,374.43,374.49,898,1283.2
1693396200,374.51,374.51,374.47,374.48,5922,1519.3
1693396260,374.48,374.54,374.48,374.54,1685,1559.6
1693396320,374.53,374.53,374.53,374.53,400,1540.85
1693396380,374.52,374.54,374.52,374.54,398,1483.25
1693396440,374.54,374.57,374.54,374.56,2222,1552.5
1693396500,374.58,374.62,374.57,374.57,1400,1592.5
1693396560,374.55,374.55,374.55,374.55,587,1544.95
1693396620,374.55,374.56,374.55,374.56,697,1321.75
1693396680,374.5,374.5,374.34,374.41,2928,1448.15
1693396740,374.39,374.39,374.34,374.34,1992,1505.25
1693396800,374.97,374.97,373.6696,374.22,52922,4141.35
1693396860,375,375.45,374.13,374.28,25246,5396.15
1693396920,374.28,375.14,374.28,374.75,14011,6037
1693396980,374.93,375.71,374.36,374.48,22900,7127.9
1693397040,374.5,374.52,374.45,374.4796,15118,7794.8
1693397100,374.44,374.54,374.44,374.54,4439,7982.4
1693397160,374.56,374.58,374.5,374.5,5614,8103.95
1693397220,374.52,374.56,374.52,374.56,450,8086.45
1693397280,374.54,374.56,374.515,374.56,5700,8276.45
1693397340,374.55,374.55,374.55,374.55,100,8236.55
1693397400,374.59,374.64,374.57,374.61,6300,8255.45
1693397460,374.59,374.6,374.58,374.58,2926,8317.5
1693397520,374.63,374.67,374.63,374.63,9748,8784.9
1693397580,374.68,374.68,374.58,374.62,4218,8975.9
1693397640,374.61,374.64,374.5,374.5,3420,9035.8
1693397700,374.7,374.95,374.7,374.82,12021,9566.85
1693397760,374.86,374.87,374.76,374.87,2093,9642.15
1693397820,374.98,375.13,374.95,375.1,16914,10453
1693397880,375.11,375.15,375.06,375.12,29672,11790.2
1693397940,375.11,375.18,375.06,375.1,3843,11882.75
1693398000,375.13,375.13,374.92,374.92,6297,9551.5
1693398060,374.91,374.91,374.8,374.87,10471,8812.75
1693398120,374.9284,375.02,374.9284,375.02,3000,8262.2
1693398180,375.01,375.09,375.01,375.07,3471,7290.75
1693398240,374.94,374.9999,374.9221,374.9999,2500,6659.85
1693398300,374.93,375.15,374.93,375.15,2070,6541.4
1693398360,375.14,375.22,375.14,375.22,1854,6353.4
1693398420,375.19,375.26,375.15,375.26,4461,6553.95
1693398480,375.18,375.18,374.94,375.05,18987,7218.3
1693398540,375,375,374.95,375,1415,7284.05
1693398600,375.06,375.71,374.97,375.71,34155,8676.8
1693398660,375.61,375.72,375.45,375.63,29176,9989.3
1693398720,375.65,375.7,375.51,375.59,12196,10111.7
1693398780,375.58,375.58,375.28,375.38,17958,10798.7
1693398840,375.3796,375.61,375.34,375.5,9356,11095.5
1693398900,375.44,375.49,375.4,375.45,15469,11267.9
1693398960,375.3,375.33,374.94,375.1,26897,12508.1
1693399020,375.02,375.06,374.95,374.99,5549,11939.85
1693399080,374.97,374.97,374.91,374.96,2694,10590.95
1693399140,374.9,375.11,374.8914,375.0285,3600,10578.8
1693399200,375.0296,375.25,375.0296,375.2,3118,10419.85
1693399260,375.1502,375.16,375,375.05,4445,10118.55
1693399320,375.05,375.05,374.85,374.98,9903,10463.7
1693399380,375.02,375.18,375.02,375.18,4220,10501.15
1693399440,375.17,375.17,374.9996,375.05,8275,10789.9
1693399500,375.05,375.15,375,375.15,7053,11039.05
1693399560,375.19,375.2,375.119,375.19,6450,11268.85
1693399620,375.16,375.1696,375.02,375.03,4520,11271.8
1693399680,374.98,374.98,374.87,374.92,7831,10714
1693399740,374.95,374.95,374.86,374.9,1300,10708.25
1693399800,374.99,375.04,374.86,374.96,4635,9232.25
1693399860,374.95,375,374.9,375,2045,7875.7
1693399920,374.89,374.93,374.84,374.88,14711,8001.45
1693399980,374.86,374.9091,374.81,374.9091,10657,7636.4
1693400040,374.83,374.91,374.8,374.91,10811,7709.15
1693400100,374.92,374.96,374.89,374.9,17637,7817.55
1693400160,374.93,375.08,374.93,375.08,4638,6704.6
1693400220,375.04,375.06,374.94,375.05,9300,6892.15
1693400280,375.02,375.18,375.02,375.18,9253,7220.1
1693400340,375.18,375.18,375.14,375.17,4760,7278.1
1693400400,375.14,375.14,374.85,374.85,6027,7423.55
1693400460,374.9,374.91,374.73,374.76,12958,7849.2
1693400520,374.78,374.8,374.68,374.8,24630,8585.55
1693400580,374.8,374.93,374.8,374.93,11325,8940.8
1693400640,374.92,375,374.9,375,8355,8944.8
1693400700,374.98,375.03,374.94,375.02,2020,8693.15
1693400760,374.97,375.01,374.96,375,1410,8441.15
1693400820,375.08,375.08,375.04,375.08,11150,8772.65
1693400880,375.1,375.15,375.06,375.14,13580,9060.1
1693400940,375.02,375.03,374.84,374.96,22696,10129.9
1693401000,374.96,374.97,374.96,374.97,1105,9953.4
1693401060,374.91,374.92,374.88,374.9104,6100,10156.15
1693401120,374.94,374.94,374.9,374.92,4958,9668.5
1693401180,374.9,374.94,374.9,374.94,2600,9265.65
1693401240,374.86,374.9,374.8,374.9,5803,9015.25
1693401300,374.9,374.95,374.84,374.84,4715,8369.15
1693401360,374.84,374.84,374.73,374.73,10529,8663.7
1693401420,374.74,374.75,374.67,374.72,3400,8368.7
1693401480,374.73,374.8,374.64,374.8,17985,8805.3
1693401540,374.81,374.87,374.75,374.75,6200,8877.3
1693401600,374.67,374.75,374.66,374.75,698,8610.85
1693401660,374.75,374.77,374.69,374.75,7045,8315.2
1693401720,374.75,374.81,374.7,374.76,6200,7393.7
1693401780,374.75,374.78,374.71,374.73,3412,6998.05
1693401840,374.74,374.78,374.64,374.64,5218,6841.2
1693401900,374.64,374.72,374.64,374.691,2395,6859.95
1693401960,374.73,374.78,374.73,374.78,8300,7204.45
1693402020,374.74,374.8,374.71,374.71,8522,7073.05
1693402080,374.72,374.95,374.69,374.9,13654,7076.75
1693402140,374.93,374.93,374.75,374.78,16898,6786.85
1693402200,374.89,375.06,374.78,375.01,405752,27019.2
1693402260,374.99,375.24,374.91,375.24,179866,35707.5
1693402320,375.23,375.57,375.09,375.47,225449,46732.05
1693402380,375.47,375.49,374.87,375.03,203241,56764.1
1693402440,375.04,375.47,374.91,375.41,131043,63026.1
1693402500,375.41,375.62,374.72,374.72,181928,71886.75
1693402560,374.71,374.79,374.15,374.15,266074,84664
1693402620,374.14,374.485,374.13,374.48,160230,92505.5
1693402680,374.48,374.78,374.42,374.7,147873,98999.9
1693402740,374.64,375.16,374.64,375.0405,127983,105089.05
1693402800,375.04,375.1,374.59,374.68,164647,113286.5
1693402860,374.7,374.825,374.37,374.6199,105913,118229.9
1693402920,374.61,374.9201,374.54,374.91,111039,123471.85
1693402980,374.9,375.22,374.63,374.6615,140807,130341.6
1693403040,374.81,375.05,374.69,374.7,56028,132882.1
1693403100,374.7225,374.92,374.68,374.81,60017,135763.2
1693403160,374.78,374.93,374.66,374.7,86925,139694.45
1693403220,374.69,374.8,374.37,374.485,110481,144792.4
1693403280,374.49,375.14,374.47,374.9001,141726,151196
1693403340,374.91,375.14,374.72,374.79,91891,154945.65
1693403400,374.78,375.16,374.78,375.1493,96380,139477.05
1693403460,375.16,375.38,375.15,375.3199,142400,137603.75
1693403520,375.325,375.59,375.325,375.55,152835,133973.05
1693403580,375.55,375.57,375.26,375.53,101364,128879.2
1693403640,375.52,376.05,375.48,376,274791,136066.6
1693403700,376,376.07,375.73,375.895,158176,134879
1693403760,375.905,375.94,375.78,375.94,74331,125291.85
1693403820,375.94,376.3239,375.88,376.3239,142462,124403.45
1693403880,376.3,376.3,376.02,376.09,160449,125032.25
1693403940,376.08,376.1,375.97,376.05,107409,124003.55
1693404000,376.07,376.27,375.94,376.21,161009,123821.65
1693404060,376.22,376.51,376.1221,376.51,135835,125317.75
1693404120,376.5,376.502,376.23,376.47,83209,123926.25
1693404180,376.465,376.54,376.14,376.21,110898,122430.8
1693404240,376.2,376.33,376.155,376.27,132432,126251
1693404300,376.25,376.44,376.25,376.43,57927,126146.5
1693404360,376.43,376.46,376.205,376.46,78483,125724.4
1693404420,376.47,376.59,376.41,376.57,124748,126437.75
1693404480,376.565,376.62,376.47,376.4927,72337,122968.3
1693404540,376.505,376.559,376.3238,376.36,83396,122543.55
1693404600,376.39,376.73,376.35,376.63,100109,122730
1693404660,376.62,376.73,376.6,376.73,91153,120167.65
1693404720,376.725,377.005,376.7001,376.98,211651,123108.45
1693404780,376.98,377,376.8014,376.9305,68655,121473
1693404840,376.94,377.07,376.94,377.0269,143548,114910.85
1693404900,377.03,377.07,376.77,376.81,151993,114601.7
1693404960,376.805,376.81,376.57,376.72,103335,116051.9
1693405020,376.71,376.73,376.505,376.5301,87312,113294.4
1693405080,376.53,376.5485,376.17,376.17,133956,111969.75
1693405140,376.18,376.18,375.78,375.9,119090,112553.8
1693405200,375.91,375.92,375.35,375.46,182793,113643
1693405260,375.47,375.7,375.31,375.567,183586,116030.55
1693405320,375.57,375.59,375.17,375.2225,148709,119305.55
1693405380,375.24,375.3599,375.2,375.25,76912,117606.25
1693405440,375.23,375.23,374.68,374.7799,256281,123798.7
1693405500,374.78,374.79,374.4031,374.55,186720,130238.35
1693405560,374.57,374.6676,374.11,374.4596,396450,146136.7
1693405620,374.4799,374.4799,373.89,373.93,306436,155221.1
1693405680,373.9,374.535,373.86,374.5,259635,164586
1693405740,374.51,374.71,374.47,374.62,210806,170956.5
1693405800,374.64,374.9599,374.55,374.8,251566,178529.35
1693405860,374.79,375.06,374.68,375.02,161202,182031.8
1693405920,375.03,375.2,374.9086,375.0923,102955,176597
1693405980,375.09,375.335,375.06,375.24,111367,178732.6
1693406040,375.235,375.61,375.2198,375.5999,160385,179574.45
1693406100,375.6,375.63,375.38,375.41,151046,179527.1
1693406160,375.43,375.45,375.17,375.28,142171,181468.9
1693406220,375.278,375.51,375.24,375.27,79126,181059.6
1693406280,375.27,375.46,375.2106,375.41,78375,178280.55
1693406340,375.4,375.8266,375.37,375.6901,172478,180949.95
1693406400,375.7,375.7199,375.42,375.42,80089,175814.75
1693406460,375.445,375.54,375.3047,375.355,62221,169746.5
1693406520,375.36,375.6,375.33,375.5601,64334,165527.75
1693406580,375.551,375.9,375.5501,375.78,149455,169154.9
1693406640,375.77,375.77,375.58,375.61,76210,160151.35
1693406700,375.58,375.73,375.56,375.71,55385,153584.6
1693406760,375.71,375.72,375.595,375.66,48232,136173.7
1693406820,375.675,375.675,375.181,375.2,143580,128030.9
1693406880,375.21,375.5999,375.21,375.56,71958,118647.05
1693406940,375.55,375.58,375.27,375.315,66708,111442.15
1693407000,375.31,375.46,375.11,375.3699,109021,104314.9
1693407060,375.35,375.44,375.31,375.42,33838,97946.7
1693407120,375.42,375.63,375.39,375.5774,54938,95545.85
1693407180,375.56,375.79,375.53,375.71,127823,96368.65
1693407240,375.72,375.88,375.67,375.85,62325,91465.65
1693407300,375.85,375.85,375.64,375.805,56970,86761.85
1693407360,375.801,376.22,375.79,376.195,216585,90482.55
1693407420,376.18,376.2,375.97,376.0599,80873,90569.9
1693407480,376.04,376.28,376.0201,376.275,72059,90254.1
1693407540,376.27,376.38,376.206,376.25,78223,85541.35
1693407600,376.28,376.295,376.14,376.22,46449,83859.35
1693407660,376.21,376.2795,375.93,375.93,81092,84802.9
1693407720,375.93,376.0099,375.75,375.8213,107771,86974.75
1693407780,375.835,375.8699,375.28,375.38,165923,87798.15
1693407840,375.38,375.6399,375.37,375.53,65782,87276.75
1693407900,375.5306,375.8,375.5,375.73,87844,88899.7
1693407960,375.73,375.98,375.73,375.9783,48747,88925.45
1693408020,375.97,376.1985,375.96,376.1599,80031,85748
1693408080,376.145,376.185,375.93,376,98428,87071.5
1693408140,375.98,376,375.85,375.98,35745,85523.35
1693408200,375.975,376.25,375.97,376.2,39115,82028.05
1693408260,376.18,376.185,375.93,375.95,71459,83909.1
1693408320,375.97,376.09,375.89,376,29266,82625.5
1693408380,375.955,375.99,375.91,375.9899,52390,78853.85
1693408440,375.98,376.0817,375.98,376.04,60406,78757.9
1693408500,376.0375,376.06,375.89,376.03,40871,77952.95
1693408560,376.0101,376.03,375.84,375.92,33723,68809.85
1693408620,375.94,376.06,375.94,376.05,41813,66856.85
1693408680,376.03,376.32,375.99,376.25,81470,67327.4
1693408740,376.245,376.33,376.2,376.28,90713,67951.9
1693408800,376.27,376.33,376.15,376.28,70112,69135.05
1693408860,376.29,376.34,376.0015,376.1,108127,70486.8
1693408920,376.1,376.17,375.99,376.17,30711,66633.8
1693408980,376.1299,376.22,376.05,376.08,31210,59898.15
1693409040,376.06,376.099,375.961,376.08,30026,58110.35
1693409100,376.08,376.08,375.6901,375.81,80902,57763.25
1693409160,375.8,375.87,375.75,375.795,65146,58583.2
1693409220,375.8099,375.8198,375.625,375.76,62065,57684.9
1693409280,375.76,375.9299,375.636,375.925,57254,55626.2
1693409340,375.92,376.06,375.83,376.02,72819,57479.9
1693409400,375.99,376.05,375.93,376.02,35546,57301.45
1693409460,376.02,376.109,375.9,376.03,28796,55168.3
1693409520,376.03,376.22,376.03,376.15,45812,55995.6
1693409580,376.15,376.15,375.99,376.06,43424,55547.3
1693409640,376.08,376.18,376.07,376.1473,31620,54108
1693409700,376.16,376.32,376.15,376.3101,66457,55387.3
1693409760,376.31,376.54,376.31,376.5283,113021,59352.2
1693409820,376.525,376.71,376.49,376.65,94422,61982.65
1693409880,376.66,376.83,376.66,376.76,89053,62361.8
1693409940,376.77,376.78,376.58,376.655,94359,62544.1
1693410000,376.67,376.7301,376.58,376.72,68331,62455.05
1693410060,376.72,376.77,376.63,376.7408,61434,60120.4
1693410120,376.7434,376.845,376.696,376.8,52377,61203.7
1693410180,376.79,376.79,376.66,376.6899,58893,62587.85
1693410240,376.69,376.705,376.585,376.64,71943,64683.7
1693410300,376.64,376.71,376.56,376.6522,76227,64449.95
1693410360,376.64,376.685,376.53,376.685,60409,64213.1
1693410420,376.699,376.71,376.56,376.59,32684,62744.05
1693410480,376.59,376.7,376.56,376.62,30976,61430.15
1693410540,376.61,376.68,376.51,376.5509,67091,61143.75
1693410600,376.56,376.59,376.24,376.24,105137,64623.3
1693410660,376.24,376.37,376.2,376.33,107532,68560.1
1693410720,376.34,376.5,376.26,376.45,76918,70115.4
1693410780,376.45,376.57,376.43,376.54,54659,70677.15
1693410840,376.54,376.54,376.34,376.46,54660,71829.15
1693410900,376.47,376.57,376.41,376.54,31734,70093
1693410960,376.545,376.57,376.39,376.4,76060,68244.95
1693411020,376.38,376.46,376.3356,376.4576,36066,65327.15
1693411080,376.4799,376.605,376.445,376.51,105789,66163.95
1693411140,376.545,376.7992,376.4999,376.79,74029,65147.45
1693411200,376.79,376.92,376.71,376.7801,61412,64801.5
1693411260,376.78,376.84,376.58,376.665,88271,66143.35
1693411320,376.67,376.75,376.6199,376.64,40157,65532.35
1693411380,376.63,376.71,376.62,376.674,15301,63352.75
1693411440,376.66,376.77,376.645,376.77,32089,61360.05
1693411500,376.77,376.88,376.74,376.77,41512,59624.3
1693411560,376.78,376.895,376.73,376.89,45814,58894.55
1693411620,376.899,376.93,376.81,376.8844,44147,59467.7
1693411680,376.87,377,376.82,377,40679,59952.85
1693411740,377,377.05,376.95,377.0388,48238,59010.2
1693411800,377.04,377.06,376.68,376.74,121744,59840.55
1693411860,376.73,376.86,376.7205,376.761,58263,57377.1
1693411920,376.78,376.85,376.74,376.82,32438,55153.1
1693411980,376.835,376.85,376.78,376.81,33283,54084.3
1693412040,376.81,376.88,376.79,376.879,22988,52500.7
1693412100,376.8601,377.1,376.79,376.985,85056,55166.8
1693412160,376.99,377.32,376.99,377.27,125693,57648.45
1693412220,377.26,377.27,377.07,377.2449,80309,59860.6
1693412280,377.24,377.251,377.08,377.12,62063,57674.3
1693412340,377.1203,377.2,377.09,377.19,26488,55297.25
1693412400,377.19,377.275,377.19,377.26,52012,54827.25
1693412460,377.27,377.3,377.1005,377.13,100842,55455.8
1693412520,377.125,377.17,377.01,377.04,44418,55668.85
1693412580,377.0393,377.08,377,377.07,41886,56998.1
1693412640,377.0686,377.12,377.02,377.045,20922,56439.75
1693412700,377.04,377.1,376.99,377.035,42656,56496.95
1693412760,377.03,377.16,377.03,377.13,62752,57343.85
1693412820,377.125,377.15,377.0504,377.109,42859,57279.45
1693412880,377.08,377.155,377.02,377.03,42682,57379.6
1693412940,377.03,377.14,377,377.14,26227,56279.05
1693413000,377.14,377.26,377.08,377.26,55134,52948.55
1693413060,377.2599,377.27,377.19,377.2699,30529,51561.85
1693413120,377.26,377.36,377.2201,377.335,52633,52571.6
1693413180,377.34,377.36,377.2613,377.28,50285,53421.7
1693413240,377.2899,377.44,377.28,377.36,72175,55881.05
1693413300,377.355,377.3683,377.2,377.2375,391155,71186
1693413360,377.22,377.24,376.8,376.86,184090,74105.85
1693413420,376.8513,376.935,376.72,376.8201,109015,75541.15
1693413480,376.83,376.85,376.67,376.71,81588,76517.4
1693413540,376.72,376.96,376.712,376.9501,88780,79632
1693413600,376.97,377.05,376.93,376.98,127359,83399.35
1693413660,376.98,377.05,376.955,377.02,74023,82058.4
1693413720,377.04,377.22,377.04,377.21,83188,83996.9
1693413780,377.21,377.22,377.14,377.185,34827,83643.95
1693413840,377.206,377.33,377.18,377.2601,33730,84284.35
1693413900,377.2775,377.3095,377.21,377.28,28317,83567.4
1693413960,377.27,377.4467,377.24,377.38,56575,83258.55
1693414020,377.37,377.42,377.07,377.11,108324,86531.8
1693414080,377.135,377.23,377.08,377.18,92614,89028.4
1693414140,377.174,377.2674,377.15,377.17,58039,90619
1693414200,377.17,377.1893,377.1,377.18,55755,90650.05
1693414260,377.19,377.22,377.03,377.0885,66588,92453
1693414320,377.08,377.1299,377.0356,377.0645,34155,91529.1
1693414380,377.0645,377.08,376.78,376.81,65493,92289.5
1693414440,376.81,376.8569,376.7325,376.765,44302,90895.85
1693414500,376.77,376.8599,376.73,376.82,38651,73270.65
1693414560,376.82,376.96,376.815,376.93,70271,67579.7
1693414620,376.92,377.08,376.88,377.05,95081,66883
1693414680,377.06,377.1299,377.05,377.1,35062,64556.7
1693414740,377.09,377.14,377.03,377.125,27977,61516.55
1693414800,377.13,377.1434,377.08,377.14,35954,56946.3
1693414860,377.14,377.14,376.84,376.93,115685,59029.4
1693414920,376.92,376.959,376.89,376.95,22811,56010.55
1693414980,376.96,377.08,376.92,376.9322,57395,57138.95
1693415040,376.95,377.08,376.95,376.9946,32503,57077.6
1693415100,376.98,377.01,376.94,376.95,17395,56531.5
1693415160,376.95,376.97,376.775,376.85,58016,56603.55
1693415220,376.84,376.9999,376.84,376.9836,37584,53066.55
1693415280,376.97,376.97,376.87,376.9,29737,49922.7
1693415340,376.915,376.9399,376.845,376.9248,17270,47884.25
1693415400,376.92,377.055,376.92,377.05,60696,48131.3
1693415460,377.06,377.09,376.98,377.0299,24262,46015
1693415520,377.02,377.1794,377.01,377.17,35885,46101.5
1693415580,377.18,377.24,377.14,377.175,83371,46995.4
1693415640,377.175,377.18,377.07,377.1,26766,46118.6
1693415700,377.105,377.13,376.915,376.95,75363,47954.2
1693415760,376.99,377.02,376.81,376.87,104621,49671.7
1693415820,376.9,377.08,376.87,377.08,106750,50255.15
1693415880,377.08,377.1,376.99,377.08,38198,50411.95
1693415940,377.0897,377.1,377.0201,377.045,28416,50433.9
1693416000,377.04,377.08,377.01,377.03,27037,49988.05
1693416060,377.02,377.12,376.99,377.05,31760,45791.8
1693416120,377.06,377.1434,377.05,377.0947,30058,46154.15
1693416180,377.1,377.13,377.03,377.0799,19385,44253.65
1693416240,377.1,377.12,376.9,376.915,52039,45230.45
1693416300,376.91,376.915,376.81,376.866,27134,45717.4
1693416360,376.86,376.9899,376.84,376.97,33657,44499.45
1693416420,376.96,377.11,376.945,376.9975,71346,46187.55
1693416480,377,377.04,376.86,376.86,72103,48305.85
1693416540,376.86,376.86,376.71,376.7999,81950,51539.85
1693416600,376.79,376.98,376.77,376.9694,53351,51172.6
1693416660,376.968,377.14,376.968,377.14,88254,54372.2
1693416720,377.145,377.17,377.09,377.15,28615,54008.7
1693416780,377.15,377.18,377.1,377.1501,24920,51086.15
1693416840,377.169,377.23,377.13,377.185,39117,51703.7
1693416900,377.1887,377.2394,377.12,377.14,29272,49399.15
1693416960,377.135,377.155,376.97,377.085,34855,45910.85
1693417020,377.0762,377.29,377.06,377.29,59432,43544.95
1693417080,377.27,377.28,377.1407,377.17,45569,43913.5
1693417140,377.17,377.2348,377.1201,377.1899,44490,44717.2
1693417200,377.17,377.2,377.06,377.1,36596,45195.15
1693417260,377.08,377.16,377.075,377.16,20584,44636.35
1693417320,377.16,377.18,377.03,377.04,36373,44952.1
